channel,id,url,timespan,text,image,likes,comments,shares
cnn,10160772196751509,https://m.facebook.com/story.php?story_fbid=10160772196751509&id=5550296508,17.244444444444444,"For 40 years, she cooked Thanksgiving dinner for police. So they surprised her with a birthday parade",1.0,11781.0,364.0,1368
cnn,10160772095006509,https://m.facebook.com/story.php?story_fbid=10160772095006509&id=5550296508,17.688333333333333,My grandfather's nightmare of living through the 1918 Spanish flu | Opinion,1.0,1301.0,165.0,485
cnn,10160772009271509,https://m.facebook.com/story.php?story_fbid=10160772009271509&id=5550296508,18.106666666666666,"Hong Kong's cage homes, usually smaller than 100 square feet, are impossible to self-isolate in",1.0,764.0,126.0,365
cnn,10160771859406509,https://m.facebook.com/story.php?story_fbid=10160771859406509&id=5550296508,18.738611111111116,Hiroshima after 75 years: Walking the path of the atomic bomb,1.0,1158.0,287.0,443
cnn,10160771725016509,https://m.facebook.com/story.php?story_fbid=10160771725016509&id=5550296508,19.27111111111111,"367 people have died in New York over the past 24 hours from coronavirus, Gov. Cuomo says",1.0,1744.0,642.0,949
cnn,10160771604801509,https://m.facebook.com/story.php?story_fbid=10160771604801509&id=5550296508,19.7275,Children in Spain are allowed out of the house as coronavirus deaths continue to decline,1.0,4430.0,180.0,716
cnn,10160771449971509,https://m.facebook.com/story.php?story_fbid=10160771449971509&id=5550296508,20.309722222222227,IRS requesting several thousand employees to return to work,1.0,2572.0,378.0,1253
cnn,10160771272986509,https://m.facebook.com/story.php?story_fbid=10160771272986509&id=5550296508,20.86,Why Stacey Abrams is making her case for Vice President — everywhere,1.0,2893.0,1689.0,3250
cnn,10160771137851509,https://m.facebook.com/story.php?story_fbid=10160771137851509&id=5550296508,21.43888888888889,White House officials are discussing plans to replace HHS Secretary Alex Azar,1.0,729.0,1304.0,315
cnn,10160770948481509,https://m.facebook.com/story.php?story_fbid=10160770948481509&id=5550296508,22.274722222222227,"An opera company troupe is keeping busy recording 'singing telegrams' for health care workers, hospital patients and seniors",1.0,774.0,134.0,200
cnn,10160770777266509,https://m.facebook.com/story.php?story_fbid=10160770777266509&id=5550296508,23.29333333333333,"Upgrade your home workout with this top-rated fitness gear
CNN Underscored
14 April at 12:28 ·",1.0,400.0,139.0,118
cnn,10160770594956509,https://m.facebook.com/story.php?story_fbid=10160770594956509&id=5550296508,0.2594444444444444,Students in New York file class-action lawsuits against 3 universities after coronavirus shutdowns,1.0,2175.0,334.0,487
cnn,10160770464326509,https://m.facebook.com/story.php?story_fbid=10160770464326509&id=5550296508,1.2775,Civil rights and religious leaders urge African Americans to defy governors' efforts to reopen businesses,1.0,2972.0,709.0,551
cnn,10160770289711509,https://m.facebook.com/story.php?story_fbid=10160770289711509&id=5550296508,2.2597222222222224,How the coronavirus pandemic has shaken the US military | Analysis,1.0,967.0,327.0,364
cnn,10160769995566509,https://m.facebook.com/story.php?story_fbid=10160769995566509&id=5550296508,4.277777777777779,"Trump family seeks rent break for DC hotel from Trump administration, New York Times reports",1.0,686.0,919.0,746
cnn,10160769876626509,https://m.facebook.com/story.php?story_fbid=10160769876626509&id=5550296508,5.277222222222221,Justice Department provides Flynn's attorneys with documents from Barr's re-examination,1.0,739.0,537.0,420
cnn,10160769749356509,https://m.facebook.com/story.php?story_fbid=10160769749356509&id=5550296508,6.276111111111112,NASA: Do not come to Florida for SpaceX's historic astronaut launch,1.0,852.0,142.0,230
cnn,10160769691956509,https://m.facebook.com/story.php?story_fbid=10160769691956509&id=5550296508,6.77,More with less: How to adapt small homes for lockdown,1.0,427.0,73.0,75
cnn,10160769628356509,https://m.facebook.com/story.php?story_fbid=10160769628356509&id=5550296508,7.259722222222222,Michelle Obama is hosting a weekly story time for kids during the pandemic,1.0,15470.0,1630.0,4449
cnn,10160769467316509,https://m.facebook.com/story.php?story_fbid=10160769467316509&id=5550296508,8.27361111111111,"US federal budget deficit could hit $3.7 trillion this year, CBO says",1.0,629.0,390.0,290
cnn,10160769295566509,https://m.facebook.com/story.php?story_fbid=10160769295566509&id=5550296508,9.226388888888891,68-year-old woman gives birth to twins,1.0,18465.0,3222.0,5971
cnn,10160769125056509,https://m.facebook.com/story.php?story_fbid=10160769125056509&id=5550296508,10.271944444444443,This farm sanctuary will let you invite a llama or goat to your next video meeting,1.0,2406.0,905.0,2084
cnn,10160768935606509,https://m.facebook.com/story.php?story_fbid=10160768935606509&id=5550296508,11.271388888888891,"When Denver backed off social distancing in the 1918 pandemic, the results were deadly | Opinion",1.0,2488.0,614.0,2978
cnn,10160768843391509,https://m.facebook.com/story.php?story_fbid=10160768843391509&id=5550296508,11.769444444444444,"Everything you need to make your own face mask
CNN Underscored
24 April at 12:23 ·",1.0,736.0,145.0,242
cnn,10160768723651509,https://m.facebook.com/story.php?story_fbid=10160768723651509&id=5550296508,12.259166666666667,An insulin maker will give free insulin to diabetes patients whose jobs were affected by the coronavirus pandemic,1.0,8146.0,405.0,2167
cnn,10160768463436509,https://m.facebook.com/story.php?story_fbid=10160768463436509&id=5550296508,13.293333333333333,Inside the US effort to bring medical supplies from overseas,1.0,1040.0,242.0,241
cnn,10160768209141509,https://m.facebook.com/story.php?story_fbid=10160768209141509&id=5550296508,14.293888888888885,We nixed our wedding to protect our friends and then they surprised us with one,1.0,1196.0,387.0,465
cnn,10160767930791509,https://m.facebook.com/story.php?story_fbid=10160767930791509&id=5550296508,15.276666666666667,Some states begin to reopen as US closes in on 1 million coronavirus cases,1.0,1537.0,714.0,899
cnn,10160767604076509,https://m.facebook.com/story.php?story_fbid=10160767604076509&id=5550296508,16.274444444444445,What is herd immunity and why some think it could end the coronavirus pandemic,1.0,871.0,608.0,488
cnn,10160767317101509,https://m.facebook.com/story.php?story_fbid=10160767317101509&id=5550296508,17.27611111111111,US Air Force pulls bombers from Guam,1.0,1265.0,269.0,418
cnn,10160767077271509,https://m.facebook.com/story.php?story_fbid=10160767077271509&id=5550296508,18.161111111111108,WHO says no evidence shows that having coronavirus prevents a second infection,1.0,2263.0,839.0,1829
cnn,10160766950371509,https://m.facebook.com/story.php?story_fbid=10160766950371509&id=5550296508,18.6775,Biden's accuser says mother called into 'Larry King Live' in 1993 for advice after alleged sexual assault,1.0,969.0,2664.0,537
cnn,10160766815676509,https://m.facebook.com/story.php?story_fbid=10160766815676509&id=5550296508,19.277222222222218,'They are trying to steal everything.' US coronavirus response hit by foreign hackers,1.0,788.0,663.0,453
cnn,10160766527651509,https://m.facebook.com/story.php?story_fbid=10160766527651509&id=5550296508,20.277222222222218,How a media-distracted Trump ended up derailing his own briefing,1.0,1157.0,1176.0,817
nytimes,10152292592649999,https://m.facebook.com/story.php?story_fbid=10152292592649999&id=5281959998,1.3608333333333331,"Hundreds of Miles From Home, Nurses Fight the Coronavirus on New York’s Front Lines",1.0,282.0,29.0,81
nytimes,10152292571794999,https://m.facebook.com/story.php?story_fbid=10152292571794999&id=5281959998,1.8605555555555555,Coronavirus Diplomacy: How China’s Red Cross Serves Its Communist Party,1.0,94.0,32.0,22
nytimes,10152292553704999,https://m.facebook.com/story.php?story_fbid=10152292553704999&id=5281959998,2.3619444444444446,"Unified in Coronavirus Lockdown, India Splinters Over Reopening",1.0,135.0,26.0,47
nytimes,10152292537639999,https://m.facebook.com/story.php?story_fbid=10152292537639999&id=5281959998,2.861111111111111,Trevor Noah Doesn’t Think Trump Knows What Bleach Is,1.0,166.0,46.0,40
nytimes,10152292522264999,https://m.facebook.com/story.php?story_fbid=10152292522264999&id=5281959998,3.361111111111111,Opinion | A Time to Save the Sick and Rescue the Planet,1.0,320.0,41.0,82
nytimes,10152292504099999,https://m.facebook.com/story.php?story_fbid=10152292504099999&id=5281959998,3.8619444444444446,Job or Health? Restarting the Economy Threatens to Worsen Economic Inequality,1.0,591.0,118.0,321
nytimes,10152292483184999,https://m.facebook.com/story.php?story_fbid=10152292483184999&id=5281959998,4.361944444444443,"Israelis and Palestinians Remember the Slain, Home Alone or Online En Masse",1.0,151.0,28.0,27
nytimes,10152292467869999,https://m.facebook.com/story.php?story_fbid=10152292467869999&id=5281959998,4.861944444444443,Opinion | A Time to Save the Sick and Rescue the Planet,1.0,486.0,53.0,151
nytimes,10152292453124999,https://m.facebook.com/story.php?story_fbid=10152292453124999&id=5281959998,5.361944444444443,Driver Rams 2 Police Motorcyclists in a Paris Suburb,1.0,102.0,33.0,25
nytimes,10152292436764999,https://m.facebook.com/story.php?story_fbid=10152292436764999&id=5281959998,5.861111111111112,"In Seoul, the Art World Gets Back to Business",1.0,205.0,19.0,53
nytimes,10152292420124999,https://m.facebook.com/story.php?story_fbid=10152292420124999&id=5281959998,6.360833333333333,He Found One of Stalin’s Mass Graves. Now He’s in Jail.,1.0,643.0,70.0,315
nytimes,10152292404384999,https://m.facebook.com/story.php?story_fbid=10152292404384999&id=5281959998,6.8613888888888885,The Shortage You Might Not Have Heard About: Sympathy Cards,1.0,117.0,10.0,43
nytimes,10152292395499999,https://m.facebook.com/story.php?story_fbid=10152292395499999&id=5281959998,7.11,They Played Sports at the Highest Level. Now Their Job Is to Save Lives.,1.0,406.0,19.0,47
nytimes,10152292382854999,https://m.facebook.com/story.php?story_fbid=10152292382854999&id=5281959998,7.410555555555557,"2 Sought $4 Million for Face Masks That Didn’t Exist, U.S. Says",1.0,200.0,55.0,109
nytimes,10152292365509999,https://m.facebook.com/story.php?story_fbid=10152292365509999&id=5281959998,7.86,Opinion | Saudi Arabia Must Suspend the Hajj,1.0,431.0,136.0,145
nytimes,10152292343009999,https://m.facebook.com/story.php?story_fbid=10152292343009999&id=5281959998,8.376944444444444,"Jakarta’s Trash Mountain: ‘When People Are Desperate for Jobs, They Come Here’",1.0,194.0,39.0,91
nytimes,10152292316629999,https://m.facebook.com/story.php?story_fbid=10152292316629999&id=5281959998,8.860277777777778,A Major Trial for Voting Rights in Florida Is Happening on Video Chat,1.0,185.0,54.0,65
nytimes,10152292285074999,https://m.facebook.com/story.php?story_fbid=10152292285074999&id=5281959998,9.36,Opinion | Trump’s Contempt for the Ex-Presidents Is Costing Us Right Now,1.0,1200.0,447.0,577
nytimes,10152292253044999,https://m.facebook.com/story.php?story_fbid=10152292253044999&id=5281959998,9.860277777777778,"U.S. Governors Move Ahead With Reopening, Despite Health Worries",1.0,745.0,321.0,323
nytimes,10152292187834999,https://m.facebook.com/story.php?story_fbid=10152292187834999&id=5281959998,10.360833333333334,Bankers Scold S.B.A. as Loan System Crashes in Flood of Applications,1.0,310.0,92.0,211
nytimes,10152292157214999,https://m.facebook.com/story.php?story_fbid=10152292157214999&id=5281959998,10.860555555555555,"N.Y.C. Deaths Reach 6 Times the Normal Level, Far More Than Coronavirus Count Suggests",1.0,543.0,149.0,457
nytimes,10152292127859999,https://m.facebook.com/story.php?story_fbid=10152292127859999&id=5281959998,11.360833333333336,‘Quarantine Fatigue’ Has More People Going Outside,1.0,998.0,311.0,803
nytimes,10152292102094999,https://m.facebook.com/story.php?story_fbid=10152292102094999&id=5281959998,11.86,Opinion | An Obituary for an Extraordinary Ordinary Man,1.0,1076.0,169.0,498
nytimes,10152292072054999,https://m.facebook.com/story.php?story_fbid=10152292072054999&id=5281959998,12.360277777777776,‘It Was Just Too Much’: How Remote Learning Is Breaking Parents,1.0,1116.0,273.0,604
nytimes,10152292060109999,https://m.facebook.com/story.php?story_fbid=10152292060109999&id=5281959998,12.610277777777776,"Start-Ups Pursue ‘Free Money’ With Relief Funds, Prompting Backlash",1.0,93.0,30.0,42
nytimes,10152292045444999,https://m.facebook.com/story.php?story_fbid=10152292045444999&id=5281959998,12.860555555555555,How Scientists Could Stop the Next Pandemic Before It Starts,1.0,937.0,113.0,400
nytimes,10152292029859999,https://m.facebook.com/story.php?story_fbid=10152292029859999&id=5281959998,13.108333333333333,A Pandemic Gives the Funny Pages a Jolt of Reality,1.0,810.0,52.0,282
nytimes,10152292008029999,https://m.facebook.com/story.php?story_fbid=10152292008029999&id=5281959998,13.360555555555555,How a Triage Nurse Spends Her Sundays,1.0,2034.0,85.0,638
nytimes,10152291983549999,https://m.facebook.com/story.php?story_fbid=10152291983549999&id=5281959998,13.610833333333336,Trump Suggests Some States Should Consider Reopening Schools,1.0,315.0,730.0,142
nytimes,10152291940309999,https://m.facebook.com/story.php?story_fbid=10152291940309999&id=5281959998,13.860833333333336,Michelle Obama’s Memoir ‘Becoming’ Will Be a Netflix Documentary,1.0,12196.0,878.0,3324
nytimes,10152291923654999,https://m.facebook.com/story.php?story_fbid=10152291923654999&id=5281959998,14.111944444444443,"For Pop Stars in Their 20s, It’s Totally the ’90s All Over Again",1.0,91.0,23.0,15
nytimes,10152291908494999,https://m.facebook.com/story.php?story_fbid=10152291908494999&id=5281959998,14.345,New Jersey Governor Offers Timeline to Begin Reopening Within Weeks,1.0,274.0,41.0,69
